movie_id,name,year,rank
7584,"AFI's 100 Years, 100 Thrills: America's Most Heart-Pounding Movies",2001,
7585,AFI's 100 Years... 100 Heroes & Villains,2003,
7586,AFI's 100 Years... 100 Movies,1998,
7587,AFI's 100 Years... 100 Movies: In Search of,1998,
7588,AFI's 100 Years... 100 Movies: Love Crazy,1998,
7589,AFI's 100 Years... 100 Movies: The Antiheroes,1998,6.1
7591,AFI's 100 Years... 100 Songs,2004,
7592,AFI's 100 Years... 100 Stars,1999,
7594,Afilando el destino,2002,
7595,"Afilhado de Sto. Antnio, O",1928,
7596,Afilli delikanlilar,1964,
7597,Afinao da Interioridade,2001,
7598,"Afincaos, Los",1941,
7599,Afinskiye vechera,1999,8.5
7600,Afiste me na ziso,1965,
7601,Afiyisi/Peripeteia/Glossa/Siopi,1979,
7602,Aflame in the Sky,1927,
7603,Aflatoon,1921,
7604,Aflatoon,1937,
7605,Aflatoon,1951,
7606,Aflatoon,1991,
7607,Aflatoon,1997,5.2
7608,Afmagt,1998,5.1
7609,Afno Ghar Afno Manche,2001,
7610,Afonya,1975,7.8
7611,Afosiosis,1963,
7612,Afrah,1949,
7613,Afrah,1968,
7614,Afrah al chabab,1964,
7615,Afraid of Everything,2004,6.9
7616,Afraid of His Wife,1921,
7617,Afraid of Love,1925,
7618,Afraid of the Dark,1991,5
7619,Afraid to Dance,1988,3.7
7620,Afraid to Fight,1922,
7621,Afraid to Love,1927,
7622,Afraid to Talk,1932,
7623,"Afrance, L'",2001,5.4
7624,Afrekenen,2002,
7625,"Afrekening, De",2002,
7626,Africa,1930,
7627,Africa,1967,
7628,Africa (1999/I),1999,5.1
7629,Africa (1999/II),1999,
7630,Africa - Texas Style!,1967,5.2
7631,Africa addio,1966,6.1
7632,Africa Adventure,1954,
7633,Africa ama,1971,6.6
7634,Africa Before Dark,1928,
7635,Africa dolce e selvaggia,1982,3.5
7636,Africa Express,1975,4.7
7637,Africa Express,1989,3.1
7638,Africa in the Holy Land,1994,
7639,Africa Mein Hind,1939,
7640,Africa no hikari,1975,
7641,"Africa nuda, Africa violenta",1974,
7642,Africa Screams,1949,5.3
7643,Africa segreta,1969,
7645,Africa sotto i mari,1953,
7646,Africa Speaks,1930,5.6
7647,Africa Speaks -- English,1933,5.7
7648,Africa Squawks,1939,
7649,Africa Squeaks,1931,
7650,Africa Squeaks,1940,
7651,Africa's Elephant Kingdom,1998,7.8
7652,"Africa, Prelude to Victory",1942,
7653,Africa: An Introduction,1967,
7654,Africa: The Serengeti,1994,7.3
7655,"Africain, L'",1983,6.5
7656,"Africaine, L'",1988,
7657,African Adventure,1971,
7659,African Diary,1945,6.2
7660,"African Dodger, The",1931,
7661,"African Dream, An",1987,5.9
7662,"African Elephant, The",1971,7.5
7663,African Gold,1966,
7665,African Holiday,1937,
7666,"African Hunt, An",1915,
7667,African Huntsmen,1924,
7668,African Jim,1949,
7669,African Journey,1989,
7670,African Journey,1990,
7671,African Journey 2,1990,
7672,African Jungle Hunt,1957,
7673,"African Lion, The",1955,7.4
7674,African Lions and American Beauties,1919,
7675,"African Love Story, An",1996,
7676,African Manhunt,1955,
7677,African Memories,1996,
7678,"African Queen, The",1951,8.1
7679,"African Queen, The",1977,
7680,African Story,1972,
7681,African Timber,1989,3.6
7682,African Treasure,1952,5.3
7683,African Violet,1998,
7684,African-American Idol: The Search for the Next Black Leader,2003,
7685,"African-American in Russia, An",1999,
7686,"Africana, L'",1990,7.2
7688,Africanize It!,2001,
7689,Africano,2001,5.7
7690,"Africans, The",1976,
7692,Africarama,1965,
7694,Afrika,2002,5.1
7695,Afrika am Rhein,1986,
7696,Afrika dage,1948,
7697,Afrika i Aalborg,2002,
7698,Afrika Korps,1942,
7699,Afrika ohne Gnade,1957,
7700,Afrika tanzt,1967,
7701,Afrika um die Ecke,1990,
7702,Afrikaanse plantages en installaties van de Compagnie Sucrerie Congolaise,1926,
7703,Afrikai vlegny,1944,
7704,Afrikaneren,1966,
7705,Afrikas sorte guld,1989,
7706,Afrique annes 60,2003,
7707,"Afrique et la recherche scientifique, L'",1965,
7708,"Afrique, c'est loin, L'",1982,
7709,"Afrique, je te plumerai",1993,6
7710,"Afrique, mon Afrique...",1995,
7711,Afriques: Comment a va avec la douleur?,1996,4.8
7712,Afrit am Abdu,1953,
7713,Afrit merati,1968,
7714,Afrit Samara,1959,
7715,Afrita hanem,1947,6.6
7717,Afro - Kubanske igre,1963,
7718,Afro Deutsch,2002,7.1
7719,Afro Erotica 1,1987,
7720,Afro Erotica 15,1987,
7721,Afro Erotica 17,1987,
7722,Afro Erotica 19,1987,
7723,Afro Erotica 2,1987,
7724,Afro Erotica 21,1988,
7725,Afro Erotica 22,1988,
7726,Afro Erotica 23,1988,
7727,Afro Erotica 24,1988,
7728,Afro Erotica 25,1988,
7729,Afro Erotica 28,1988,
7730,Afro Erotica 29,1988,
7731,Afro Erotica 3,1987,
7732,Afro Erotica 32,1989,
7733,Afro Erotica 7,1987,
7734,Afro Erotica 8,1987,
7735,Afro Erotica 9,1987,
7736,Afro Nymphos for Real,2001,
7737,Afro Promo,1997,
7738,Afro-Centrix Volume 143: Battle of the Twins: Chocolate vs. Mocha,2002,
7739,Afro-CentriX Volume 24: Chocolate Slurp,1997,
7740,Afro-Centrix Volume 31: Byron Long Stroke,1998,
7741,Afro-Centrix Volume 32: In Yo Face,1999,
7742,Afro-Centrix Volume 35: Just Say Blow,1998,
7743,Afro-Centrix Volume 39: Busta Butt,1998,
7744,Afro-Centrix Volume 42: Black Snatch Fever,1998,
7745,Afro-Centrix Volume 44: Tattooed Blacks,1998,
7746,Afro-Centrix Volume 48: Just Say Blow #2,1998,
7747,Afro-Centrix Volume 49: Battle of the Black Babes - Midori vs. Mocha,1999,
7748,Afro-Centrix Volume 4: Black Head,1996,
7749,Afro-Centrix Volume 50: Mad Man Mark Anthony,1998,
7750,Afro-Centrix Volume 52: Supa Freaks,1999,
7751,Afro-Centrix Volume 53: Hooked On Jake Steed,1999,
7752,Afro-Centrix Volume 56: Ho Down,1999,
7753,Afro-Centrix Volume 90: Goin' Downtown,2000,
7754,Afroargentinos,2002,
7755,Afrocentricity,2000,
7757,Afrodita,1993,
7758,"Afrodita, el jardn de los perfumes",1998,
7759,"Afrodita, el sabor del amor",2002,
7761,"Afrodite, dea dell'amore",1958,5.4
7763,"Afroditi, to koritsi pou ponese",1968,
7764,Afropunk: The 'Rock n Roll Nigger' Experience,2003,6.9
7765,Afsana,1951,
7766,Afsana,1966,
7767,Afsana Do Dilon Ka,1982,
7768,Afsana Pyaar Ka,1991,6
7769,Afsane-ye-ah,1991,5.5
7770,Afsaneh-e eshgh,2000,
7771,Afsanehe dehkadeh,1964,
7772,Afsanehe shemal,1959,
7773,Afsaneye mah-palang,1992,
7774,Afsar,1950,
7775,Afscheid,1989,
7776,Afscheid van vrijdag,2001,
7777,"Afscheid, Het",1966,
7778,Afskedens time,1973,
7779,Afskum,1980,
7780,Afsporet,1942,8.1
7781,Afsporet,2000,5.8
7782,"Afstand, De",1981,
7783,Afsungar,1952,
7784,Afta,2000,7.5
7785,Aftab neshinha,1980,
7786,Aftab wa ashek,1990,
7787,Aften,1952,
7788,"Aften med John og Aage, En",1992,
7789,"Aften med Oscar Wilde, En",1986,
7790,"Aften med Victor Borge, En",1971,
7791,Aftenland,2003,5.1
7792,Aftenlandet,1977,5.1
7793,Aftenunderholdning uden bal med John Price,1975,
7794,After,1990,5.9
7795,After,1997,
7796,After,2001,
7797,After,2002,
7798,After,2004,
7799,After 68,1993,
7800,After a Lifetime,1971,
7801,After a Million,1924,
7802,After a Reputation,1925,
7803,After a Rescue at Sea,1901,
7804,After Action,1967,
7805,After Aguinaldo,1900,
7806,After Alice,1999,5.5
7807,After All,1912,
7808,After All,1999,
7809,After Amy,2001,
7810,After an Autumn Day That Felt Like Summer,2003,
7811,After April,2001,7.1
7812,After Burner,1987,
7813,After Burner II,1987,
7814,After Business Hours,1925,
7815,After Cease to Exist,1977,
7816,After Dallas,2002,
7817,After Dark,1914,
7818,After Dark,1915,
7819,After Dark (1924/I),1924,
7820,After Dark (1924/II),1924,
7821,After Dark,1932,
7822,After Dark in Central Park,1900,
7823,"After Dark, My Sweet",1990,6.2
7824,After Dark: Love and Desire,1995,
7825,After Darkness,1985,4.3
7826,After Death,1988,4.1
7827,After Diff'rent Strokes: When the Laughter Stopped,2000,
7828,After Dinner,1938,
7829,After Dusk,1991,
7830,After Eden,2000,
7831,After Eve,1967,
7832,After Five,1915,
7833,After Freedom,2002,7.7
7834,After George,1983,
7835,After Grad with Dad,1980,7.4
7836,After Henry,1918,
7837,After Her Dough,1914,
7838,After Her Millions,1915,
7839,After His Own Heart,1919,
7840,After Hours,1961,
7841,After Hours,1984,6.7
7842,After Hours,1985,7.4
7843,After Hours (1996/I),1996,
7844,After Hours (1996/II),1996,
7845,After Hours Bondage,1993,
7846,After Hours Happy Hour,1999,9.2
7847,After Image,2001,4.5
7848,After Jimmy,1996,
7849,After Julius,1978,
7850,"After Killer, The",2004,
7851,After Launching,1898,3.3
7852,After Liverpool,1974,
7853,After Love,2003,
7854,After Mabo,1998,
7855,After Many a Summer,1967,
7856,After Many Days,1912,
7857,After Many Days,1919,
7858,After Many Years,1908,
7859,After Many Years,1910,
7860,After Many Years (1912/I),1912,
7861,After Many Years (1912/II),1912,
7862,After Many Years,1930,
7863,After Marcuse,1988,
7864,After Marriage,1925,
7865,After Mein Kampf,1961,
7866,After Midnight,1921,
7867,After Midnight,1927,8.7
7868,After Midnight,1989,5.1
7869,After Midnight,1990,
7873,After Midnight with Boston Blackie,1943,7
7874,After Miss Julie,1995,
7875,After Mr. Sam,1975,
7876,After Office Hours,1932,
7877,After Office Hours,1935,6.2
7878,After One Cigarette,1999,
7879,After Party,2002,2.3
7880,After Pilkington,1987,
7881,After Prison What?,1951,
7882,After Romeo,1999,
7883,After School,1912,
7884,After School,1989,3.9
7885,After School,2003,
7887,After School Special,2002,
7888,After School Special,2003,7.5
7889,"After School Special, The",2000,8.6
7890,After Sex,2000,4.4
7891,After Shock (1996/I),1996,
7892,After Silence,2003,
7893,After Six Days,1922,
7894,After Sixty,2002,
7895,After Stonewall,1999,7.7
7896,After Sunset: The Life & Times of the Drive-In Theater,1995,
7897,After Ten Years,1973,
7898,After the Afterhour,2002,
7899,After the Apocalypse,2004,6.7
7900,After the Axe,1982,
7901,After the Bachelor's Ball,1909,
7902,After the Ball,1899,
7903,After the Ball,1903,
7904,After the Ball,1910,
7905,After the Ball,1914,
7906,After the Ball,1919,
7907,After the Ball,1924,
7908,After the Ball,1929,
7909,After the Ball,1932,
7910,After the Ball,1956,
7911,After the Ball,1957,
7912,After the Ball Was Over,1914,
7913,After the Ball Was Over,1969,
7914,After the Balled-Up Ball,1917,
7915,After the Bath,1995,
7916,After the Battle,1898,
7917,After the Battle,1916,
7918,After the Big One: Nuclear War on the Prairies,1983,
7919,After the Boom Was Over,1977,
7920,After the Break,1994,
7921,After the Dance,1935,
7922,After the Dough,1921,
7923,After the Fall,1974,
7924,After the First Snow,1902,
7925,After the Flood,2001,
7926,After the Fog,1929,
7927,After the Fox,2000,
7928,After the Funeral,1960,
7929,After the Game,1970,
7930,After the Game,1980,
7931,After the Game,1997,2.8
7932,After the Harvest,1981,
7933,After the Harvest,2001,
7934,After the Honeymoon,1912,
7935,After the Honeymoon,1913,
7936,After the Hunt,1903,
7937,After the Lights Go Out,1989,
7939,After the Matinee,1917,
7940,After the Midnight,1989,
7942,After the Past,2004,
7943,After the Play,1916,
7944,After the Promise,1987,
7945,After the Race: Yachts Returning to Anchorage,1899,
7946,After the Rain,1990,
7947,After the Rain (1999/I),1999,
7948,After the Rain,2000,3.3
7949,After the Revolution,1990,
7950,After the Reward,1912,
7951,After the Service,1902,
7952,After the Shock,1990,
7953,After the Show,1921,
7954,After the Show,1929,
7955,After the Squall,1928,
7956,After the Storm (1915/I),1915,
7957,After the Storm (1915/II),1915,
7958,After the Storm,1928,
7959,After the Storm,2001,5.1
7960,After the Sunset,2004,
7961,After the Thin Man,1936,7.4
7962,After the Verdict,1928,
7963,After the War,1918,
7964,"After the War, You Have to Tell Everyone About the Dutch Gay Resistance Fighters",1991,
7965,After the Welsh Rabbit,1913,
7966,After the Whistle Blows,1964,
7967,After Tomorrow,1932,
7968,After Tonight,1933,5.1
7969,After Twenty Years,1911,
7970,After Twenty Years,1915,
7971,After Twenty Years - Porto Rico,1918,
7972,After Upstairs Downstairs,2002,
7973,After Winter: Sterling Brown,1985,
7974,After You've Gone,1946,4.6
7975,After You've Gone,1984,
7976,After Your Own Heart,1921,
7977,"After-Dinner Joke, The",1978,
7978,After-School Special,2004,8
7979,Afterburn,1992,
7980,Afterburn,1993,
7981,Afterglow,1923,
7982,Afterglow,1997,6.1
7984,Afterlife,1978,8.4
7985,Afterlife,1996,
7986,AfterLife,2003,6.4
7987,AfterLife,2003,6.4
7988,"Afterlife of Grandpa, The",1989,
7989,"Afterman, The",1985,3.2
7990,Aftermath (1914/II),1914,
7991,Aftermath,1960,
7992,Aftermath (1980/I),1980,
7994,Aftermath,1994,5.8
7995,Aftermath,1998,
7996,Aftermath,2001,
7997,Aftermath,2002,4.9
7998,"Aftermath, The (1914/I)",1914,
7999,"Aftermath, The",1982,3.6
8000,Aftermath: A Test of Love,1991,
8001,Aftermath: The Remnants of War,2001,8.5
8002,"Afternoon at Saint Hill, An",1978,
8003,Afternoon at the Festival,1973,
8004,Afternoon Breezes,1980,
8006,Afternoon Delight,2004,
8008,Afternoon Entertainment,1991,
8009,Afternoon of a Champion,1972,5.6
8010,Afternoon of a Nymph,1962,
8011,Afternoon of War,1980,
8012,Afternoon Off,1979,
8014,Afternoon Tea on Board S.S. 'Doric',1898,
8015,Afternoon Tease,1975,
8016,Afternoon with Ashley,1989,
8017,Afternoon with Goddess Sondra,1992,
8018,"Afternoon with Nanki San, An",1921,
8019,"Afterparty, The",2004,
8020,Afterschool Delight,2003,
8021,Aftershock,1990,3.8
8022,Aftershock,1994,
8023,Aftershock: Earthquake in New York,1999,
8026,Aftershocks,1998,
8027,Aftertaste,2000,
8028,Afterthought,2003,
8029,Afterward,1985,
8030,Afterwards,1928,
8031,Aftes ton estilan sto thanato,1970,
8032,Afti einai i zoe,1931,
8033,Afti i gi einai diki mas,1967,
8034,Afti i nihta meni,2000,7.3
8035,Afti i tin alli,1986,
8036,Afti pou den lygise,1967,
8037,Aftoi pou xehasan to Theo,1964,
8038,Aftoi pou xehasan ton orko tous,1971,
8039,Aftonstjrnan,1965,
8040,Aftoptis martys,1993,
8041,"Afueras de Tulancingo, estado de Hidalgo",1907,
8042,"Afuerino, El",1971,
8043,Afula Express,1997,6.3
8044,Afureru Atsui Namida,1992,6
8045,Afurika monogatari,1981,4
8046,Afvnning,2003,
8047,"Afwezige, De",1913,
8048,"Afwezige, De",1956,
8049,Afyon oppio,1972,
8050,Afyora,2001,
8051,"Afyory, muzyka, lyubov...",1997,
8052,Afzal,1933,
8053,Afzien,1986,
8054,Afry m zeny,1972,
8055,Ag and Bert,1929,
8056,Ag-o,1996,7.1
8057,Aga dusen kadin,1967,
8058,Agaani,1973,
8059,Agada (1985/I),1985,
8060,Agadat Ha'ish Sheshatak,1998,
8061,Agadati: Screen of an Artist,1997,
8062,Agadez nomade FM,2004,
8063,Agaieb ya zaman,1974,
8064,Again,1991,
8065,Again and Again,2000,4.6
8066,Again to the Front,1952,
8067,Again... Pioneers,1950,
8068,Again... the Second Time,1991,
8069,Against a Crooked Sky,1975,5.2
8071,Against All Bods,1991,
8072,Against All Flags,1952,6.6
8073,Against All Hope,1982,2.3
8074,Against All Odds,1924,
8075,Against All Odds,1984,5.6
8076,Against All Odds: AMC's Tribute to Hollywood's Disabled,2000,
8077,Against Desperate Odds,1913,
8078,Against Heavy Odds,1914,
8079,Against Her Will: An Incident in Baltimore,1992,
8080,Against Her Will: The Carrie Buck Story,1994,
8081,Against the Crowd: Murrain,1975,
8082,Against the Darkness,1992,
8083,Against the Dying of the Light,2001,5.9
8084,Against the Grain,1918,
8085,Against the Grain,1999,
8086,Against the Grain: More Meat Than Wheat,1981,
8087,Against the Innocent,1989,
8088,Against the Law,1913,
8089,Against the Law,1934,
8090,Against the Law,1997,4.1
8091,Against the Odds: A Tale of Two Schools,1989,
8092,Against the Ropes,2004,4.9
8093,Against the Rules,1931,
8094,Against the Tide,1937,
8095,Against the Tide,1997,
8096,Against the Wall,1994,
8097,Against the Wind,1948,6.5
8098,Against Their Will: Women in Prison,1994,
8099,Against Wind and Tide: A Cuban Odyssey,1981,
8100,Agal Vilakku,1979,
8101,Agalarin savasi,1966,
8102,"Agalitsas, O",1985,
8103,Agam egleniyor,1955,
8104,Agaman,1988,
8105,Agamemnon,1973,
8106,Agamemnon,1998,
8107,Agami,1989,
8108,Agami Kal,1983,
8109,Agano ni ikiru,1992,
8110,Agantuk,1991,7.9
8111,Agantzeto,1979,
8112,Agapanthemon,1982,
8113,Agape,1996,
8114,Agapes kai kaimoi,1971,
8115,"Agapi einai elefantas, I",2000,5.1
8116,"Agapi einai elephandas, I",2000,
8117,Agapi gia panta,1969,
8118,Agapi grammeni me aima,1962,
8119,Agapi kai aima,1968,6.7
8120,Agapi kai thiela,1961,
8121,"Agapi mas, I",1968,5.9
8122,Agapi mou oua-oua...,1974,5.4
8123,Agapi mou paliogria,1972,6
8124,Agapi pou den svinei o hronos,1966,
8125,"Agapimeno mas paihnidi, To",1988,
8126,Agapisa enan aliti,1971,
8127,Agapisa enan Pontio,1986,
8128,Agapisa enan prodoti,1969,
8129,Agapisa kai ponesa,1963,
8131,Agapisa mia polithrona,1971,4.8
8132,Agapissa mia pontia,1987,
8133,"Agapitikos tis voskopoulas, O",1932,
8134,"Agapitikos tis voskopoulas, O (1955/I)",1955,
8135,"Agapitikos tis voskopoulas, O (1955/II)",1955,
8136,"Agapitikos tis voskopoulas, O",1956,
8137,Agapito se mete en todo,1988,
8138,Agapoula mou,1960,
8139,Agar,1977,
8140,Agar Tum Na Hote,1983,6.8
8141,Agarrando parejo,1964,
8142,Agarrando pueblo,1977,
8143,"Agarratodo, El",1990,
8144,Agarren al de los huevos,2000,
8146,Agata e la tempesta,2004,4.9
8147,Agatha,1979,5.7
8148,Agatha Christie: A Life in Pictures,2004,
8149,Agatha et les lectures illimites,1981,5
8150,"Agatha, la das Morden sein!",1960,
8151,Agathe,2003,
8152,Agathe et le grand magasin,2001,
8153,Agathiar,1972,
8154,"Agathiaris kai i atsida, O",1971,
8155,Agaton och Fina,1912,
8156,Agaton Sax och Bykpings gstabud,1976,7.2
8157,Agaza fel gahannam,1949,
8158,Agazet gharam,1967,
8159,Agalar ayakta lr,1964,
8160,Agdgomis batkani,1988,
8161,Age 12: Love with a Little L,1990,
8162,Age 13,1955,
8163,Age 7 in America,1991,
8164,Age 7 in the Ussr,1991,
8165,"Age d'or du fer, L'",1962,
8166,"Age for Love, The",1931,
8167,Age Is No Barrier,1989,
8168,Age Isn't Everything,1991,5.8
8169,Age of Consent,1969,5.8
8171,"Age of Consent, The",1932,5.9
8172,Age of Demons,1992,
8173,"Age of Desire, The",1923,
8174,Age of Dissent: Young Men with Opinions,1959,
8175,Age of Elegance,2001,
8176,Age of Empires,1996,
8177,Age of Empires II: The Age of Kings,1999,
8178,"Age of Ignorance, The",2003,
8179,Age of Indiscretion,1935,
8180,Age of Innocence,1977,5.7
8181,"Age of Innocence, The",1924,7.9
8182,"Age of Innocence, The",1934,5.3
8183,"Age of Innocence, The",1993,7.1
8184,"Age of Insects, The",1990,2.6
8185,"Age of Invention, The",1984,
8186,Age of Mythology,2002,
8187,Age of Sail,1998,
8188,Age of Sail II,2001,
8189,Age of Slavery,2000,
8191,Age of the Buffalo,1964,
8192,"Age of the Earth, The",1979,
8193,Age of the Rivers,1986,
8194,Age of Treason,1993,
8195,Age of Turmoil,1953,
8196,"Age of Uncertainty, The",1977,
8197,Age of Wonders: Shadow Magic,2003,
8198,Age to Age,1999,5.4
8199,Age Versus Youth,1911,
8200,Age-Old Friends,1989,
8201,Aged in the Wood,1923,
8207,Agee,1980,
8208,Ageinsuto,1981,
8209,Agelastos petra,2000,7.8
8211,"Ageless Sex, The",1914,
8212,Ageloi tis amartias,1966,
8213,Agelos me heiropedes,1952,
8214,Agence matrimoniale,1952,5.8
8215,"Agence O-Kay, L'",1932,
8216,Agency,1980,5.3
8217,"Agency, The",2001,
8218,Agenda 187,1999,6.2
8219,"Agenda d'Agenor, L'",1983,
8220,Agenor et la main qui vole,1920,
8221,Agenor faut u levage,1925,
8222,Agent 'Z' and the Penguin from Mars,1994,
8223,Agent,1999,
8224,"Agent 0,5 och Kvarten - fattaruvl!",1968,
8225,Agent 009 3/4,1993,
8226,Agent 009 3/4 2: Historien om drberrobotten,1994,
8227,Agent 069,1970,
8228,Agent 15,2001,6.1
8229,Agent 505 - Todesfalle Beirut,1966,
8230,Agent 69,1977,
8233,Agent aus der Retorte,1972,
8234,Agent Cody Banks,2003,5.5
8235,Agent Cody Banks 2: Destination London,2004,3.6
8237,Agent for H.A.R.M.,1966,2.9
8238,"Agent gel, L'",1908,
8239,Agent nr 1,1972,
8240,Agent -Acht-13,2002,
8241,Agent of Influence,2002,
8242,Agent of Paradise,1984,
8243,Agent on Ice,1985,4.5
8244,"Agent Rigolo et son chien policier, L'",1913,
8245,"Agent secret, L'",1981,
8246,Agent sekretnoi sluzhby,1978,
8247,Agent Sinikael,2002,8.1
8248,Agent spcial  Venise,1964,7.6
8249,Agent trouble,1987,5.5
8250,Agent Vinod,1977,
8251,"Agent Who Stole Christmas, The",2001,
8252,"Agent, The",1922,
8253,Agente 00 Sexy,1968,
8254,Agente 0013: Hermelinda linda II,1986,
8255,"Agente 003, operacin Atlntida",1965,
8256,Agente 077 dall'oriente con furore,1965,
8257,Agente 077 missione Bloody Mary,1965,6
8260,"Agente Borrego, El",1999,
8261,"Agente da Lei, O",1969,
8262,Agente Logan - missione Ypotron,1966,
8264,Agente segreto 777 - Invito ad uccidere,1967,
8265,Agente segreto 777 - Operazione Mistero,1965,
8266,Agente Sigma 3 - Missione Goldwather,1967,
8267,"Agente viajero, El",1974,
8268,Agente X 1-7 operacin Ocano,1965,
8269,Agente XU 777,1963,6.2
8271,Agenten kennen keine Trnen,1978,6
8272,Agentenfieber,1997,
8273,Agentes de servicios especiales,1998,
8274,"Agentes del quinto grupo, Los",1955,
8275,Agentes federales,1990,
8276,"Agentes secretos contra Guante Verde, Los",1974,
8277,Agents secrets,2004,5.5
8278,"Agents tels qu'on nous les prsente, Les",1908,
8279,Agents wen manong,1968,
8280,Agentti 000 ja kuoleman kurvit,1983,3.1
8281,Agentul straniu,1974,
8282,Agenty KGB tozhe vlyublyayutsya,1991,5.4
8283,Agenzia cinematografica,1993,
8284,Agenzia matrimoniale,1953,
8285,"Agenzia Riccardo Finzi, praticamente detective",1978,4.7
8286,"Ages of Man, The",1965,
8287,Aggeloi horis ftera,1965,
8288,Aggeloi tou pezodromiou,1962,
8289,Aggi Ramudu,1954,
8290,Aggie,1971,
8291,Aggie Appleby Maker of Men,1933,5.7
8292,Aggimeobshi bacheotneunde,1980,
8293,Aggimeobshi baehari,1972,
8294,Aggimeobshi juryeonda,1962,
8295,Aggimeobshi juryeonda,1989,
8296,Aggiramudu,1990,
8297,Aggirava,1981,
8298,"Aggravatin' Kid, The",1925,
8299,Aggravatin' Mama,1923,
8300,Aggravating Poppa,1924,
8301,Aggressive Women,1983,
8302,"Aggressor, The",1911,
8303,"Aggressor, The",1914,
8304,Aggro seizeman,1975,
8305,Agguato a Tangeri,1958,
8306,Agguato sul mare,1956,
8307,Agha Jabbar dar Paris,1961,
8308,Agha jenni shodeh,1959,
8309,Agha Mohammad khane Ghajar,1954,
8310,Aghaat,1985,
8311,Aghaye Eskenas,1958,
8312,Aghaye haft rang,1964,
8313,Aghaye Hallou,1970,9
8314,Aghaye hiroglyphe,1980,
8315,Aghaye shans,1960,
8316,Aghla min aynaya,1955,
8317,Aghla min hayati,1965,
8318,Agi kijin no ikari,1984,
8319,Agi Murad il diavolo bianco,1959,4.6
8320,Agigongryong Doolie,1996,8.2
8321,"Agila at ang araw, Ang",1973,
8322,Agila ng Maynila,1988,
8323,Agilok & Blubbo,1969,
8324,"Agimat, anting-anting ni Lolo, Ang",2002,
8325,Agimet e stins s madhe,1981,
8326,Agineun eobda,1962,
8327,Aging Out,2004,
8328,Aginga,1967,
8329,Aginshidae,1966,
8330,"Agios Nektarios, O",1969,
8331,"Agios Prevezis kai i papadia, O",1982,
8332,"Agios Prevezis, O",1982,8.6
8333,Agioupa,1957,
8334,Agir roman,1997,6.5
8335,"Agistri, To",1976,
8336,Agit,1972,5.2
8337,Agitation,1985,
8338,"Agitator, The",1912,
8339,"Agitator, The",1944,
8340,Agittorok,1971,
8341,Agkadyanchi Mouj,1917,
8342,Agla gzlerim,1968,
8343,Aglama sevgilim,1962,
8344,Aglarsa anam aglar,1958,
8345,Aglayan bir mr,1968,
8346,Aglayan gelin,1957,
8347,Aglayan gzler,1965,
8348,Aglayan kadin,1967,
8349,Aglayan kaya,1957,
8350,Aglayan melek,1970,
8351,Agliyorum,1971,
8352,Agmaprena,1964,
8353,"Agnaldo, Perigo  Vista",1969,
8354,Agnathavasam,1973,
8355,"Agneaux, Les",1999,
8356,Agnee,1988,
8357,Agneekal,1989,
8358,Agneepath,1990,8.4
8359,Agnes,1992,
8360,Agnes,1995,7.5
8361,Agnes,1996,
8362,Agnes Browne,1999,6.1
8363,Agnes Cecilia - en sllsam historia,1991,6.8
8364,Agnes Dei,1994,
8365,Agnes Kempler's Sacrifice,1915,
8366,Agnes of God,1985,6.3
8367,Agnes psihes,1960,
8368,Agnes und seine Brder,2004,
8369,"Agnese va a morire, L'",1976,4.7
8370,Agneseul uihayeo,1991,
8371,Agnethe,2001,
8372,Agni,1978,
8373,Agni,1989,
8374,Agni Chakra,1997,3.2
8375,Agni Chirakulla Thumbi,1988,
8376,Agni Devan,1995,
8377,Agni Divya,1951,
8378,Agni kai atimasmeni,1962,
8379,Agni Kanya,1990,
8380,Agni Keratalu,1988,
8381,Agni Kshethram,1980,
8382,Agni Muhurtham,1987,
8383,Agni Nakshatram,1977,
8384,Agni Nakshatram,1988,7.9
8385,Agni Nakshatram,1989,
8386,Agni Nilavu,1991,
8387,Agni Paarvai,1992,
8388,Agni Pankh,2004,
8389,Agni Pareeksha,1951,
8390,Agni Pareeksha,1968,
8392,Agni Pareeksha,1987,
8393,Agni Pariksha,1954,
8394,Agni Parvatham,1979,
8395,Agni Parvatham,1985,
8396,Agni Poolu,1981,
8397,Agni Putrudu,1987,
8398,Agni Rekha,1973,
8399,Agni Sakshi,1982,
8400,Agni Sakshi,1990,
8401,Agni Sakshi,1996,7.1
8402,Agni Sakshi,1999,
8403,Agni Samskaram,1980,
8404,Agni Sanskar,1961,
8405,Agni Saram,1981,
8406,Agni Shalabhangal,1993,
8407,Agni Teertham,1990,
8408,"Agni tou limaniou, I",1952,
8409,Agni Trishna,1989,
8410,Agni Varsha,2002,5.5
8411,Agni Veena,1990,
8412,Agni Vyooham,1979,
8413,Agni Yudham,1981,
8414,Agnieszka,1980,
8415,Agnieszka,1992,
8416,Agnieszka 46,1964,
8417,Agnieszka Holland On the Set,1997,
8418,Agnigundam,1984,
8419,Agnihat el sahara,1940,
8420,Agnimrigam,1971,
8421,Agnipushpam,1976,
8422,Agnipushpam,2001,
8423,Agniputhri,1967,
8424,Agniputhri,2001,
8425,Agnisambhabha,1959,
8426,Agnisnaan,1985,
8427,Agnita Botorca,1947,
8428,Agniyanu Njan Agni,1986,
8429,"Agnosti tis nychtas, I",1970,
